"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order"
"query_1",TRUE,0.0451246558744048,20,2815,9,0.00319715808170515,0.45,"GO:0016717","GO:MF","oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",18049,2839
"query_1",TRUE,4.82115666436875e-26,1795,625,415,0.664,0.231197771587744,"KEGG:01100","KEGG","Metabolic pathways",3869,184
"query_1",TRUE,8.93028112899388e-21,1089,625,280,0.448,0.257116620752984,"KEGG:01110","KEGG","Biosynthesis of secondary metabolites",3869,185
"query_1",TRUE,3.18363402970243e-09,69,625,34,0.0544,0.492753623188406,"KEGG:00710","KEGG","Carbon fixation by Calvin cycle",3869,118
"query_1",TRUE,3.18363402970243e-09,15,625,14,0.0224,0.933333333333333,"KEGG:00196","KEGG","Photosynthesis - antenna proteins",3869,21
"query_1",TRUE,3.18363402970243e-09,229,625,75,0.12,0.327510917030568,"KEGG:01200","KEGG","Carbon metabolism",3869,187
"query_1",TRUE,2.85282097195915e-07,62,625,29,0.0464,0.467741935483871,"KEGG:00630","KEGG","Glyoxylate and dicarboxylate metabolism",3869,109
"query_1",TRUE,8.64632682288348e-06,30,625,17,0.0272,0.566666666666667,"KEGG:00904","KEGG","Diterpenoid biosynthesis",3869,135
"query_1",TRUE,6.89621643338456e-05,34,625,17,0.0272,0.5,"KEGG:00906","KEGG","Carotenoid biosynthesis",3869,137
"query_1",TRUE,6.89621643338456e-05,51,625,22,0.0352,0.431372549019608,"KEGG:00195","KEGG","Photosynthesis",3869,20
"query_1",TRUE,0.000259342343787209,302,625,76,0.1216,0.251655629139073,"KEGG:04075","KEGG","Plant hormone signal transduction",3869,269
"query_1",TRUE,0.000366719568582481,38,625,17,0.0272,0.447368421052632,"KEGG:00460","KEGG","Cyanoamino acid metabolism",3869,60
"query_1",TRUE,0.000585458298138506,43,625,18,0.0288,0.418604651162791,"KEGG:00900","KEGG","Terpenoid backbone biosynthesis",3869,131
"query_1",TRUE,0.00112108273401663,121,625,36,0.0576,0.297520661157025,"KEGG:00010","KEGG","Glycolysis / Gluconeogenesis",3869,2
"query_1",TRUE,0.00119202421206114,24,625,12,0.0192,0.5,"KEGG:00910","KEGG","Nitrogen metabolism",3869,141
"query_1",TRUE,0.00675552446753488,86,625,26,0.0416,0.302325581395349,"KEGG:00620","KEGG","Pyruvate metabolism",3869,101
"query_1",TRUE,0.00754797838916022,48,625,17,0.0272,0.354166666666667,"KEGG:00999","KEGG","Biosynthesis of various plant secondary metabolites",3869,165
"query_1",TRUE,0.0112161637688052,26,625,11,0.0176,0.423076923076923,"KEGG:00920","KEGG","Sulfur metabolism",3869,142
"query_1",TRUE,0.013502179104,7,625,5,0.008,0.714285714285714,"KEGG:00902","KEGG","Monoterpenoid biosynthesis",3869,133
"query_1",TRUE,0.0139124511610492,82,625,24,0.0384,0.292682926829268,"KEGG:00480","KEGG","Glutathione metabolism",3869,62
"query_1",TRUE,0.0178709632073495,93,625,26,0.0416,0.279569892473118,"KEGG:00270","KEGG","Cysteine and methionine metabolism",3869,31
"query_1",TRUE,0.0181844195116231,127,625,33,0.0528,0.259842519685039,"KEGG:00500","KEGG","Starch and sucrose metabolism",3869,63
"query_1",TRUE,0.0243899449748254,185,625,44,0.0704,0.237837837837838,"KEGG:01230","KEGG","Biosynthesis of amino acids",3869,191
"query_1",TRUE,0.0244417771266545,50,625,16,0.0256,0.32,"KEGG:00260","KEGG","Glycine, serine and threonine metabolism",3869,29
"query_1",TRUE,0.0284929031367574,38,625,13,0.0208,0.342105263157895,"KEGG:04712","KEGG","Circadian rhythm - plant",3869,360
"query_1",TRUE,0.0477479541209119,36,625,12,0.0192,0.333333333333333,"KEGG:00860","KEGG","Porphyrin metabolism",3869,130
