"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description","GeneSymbol","Synonym"
"Os01g0201100",77.828012363338,-1.05882414229749,0.338974960004612,-3.12360577395772,0.0017864964028425,0.00435969874650139,"","Os01g0201100",""
"Os01g0201200",5422.01374547677,-4.01193960611358,0.239710619760177,-16.7365951918501,7.09310994018751e-63,4.88183291633405e-61,"","Os01g0201200",""
"Os01g0201400",80.1879822001625,-6.3018528130232,0.516685534297964,-12.1966890781754,3.23721104279842e-34,8.01282497576588e-33,"","OsRALF-3",""
"Os01g0203400",20.1401585432972,-2.96743524561878,0.616159349520023,-4.81601918063948,1.4645045257493e-06,5.72696159003951e-06,"","OsCEP7",""
"Os01g0203800",57.9654268102675,-1.5691362339527,0.311973519740297,-5.02970968580579,4.91223034642575e-07,2.04006589496129e-06,"","Os01g0203800",""
"Os01g0205300",331.487527634138,-4.47874697256857,0.318995719767958,-14.0401475475172,8.85281266638354e-45,3.23042915220891e-43,"","Os01g0205300",""
"Os01g0206700",33.7334395588883,-2.14602271370367,0.374252914953534,-5.73415096571822,9.80020137352216e-09,4.91736714118588e-08,"","OsCIPK05",""
"Os01g0207400",122.650932908467,-3.22277716967088,0.277003489766829,-11.634428044151,2.75430169767634e-31,6.02856300029388e-30,"","Os01g0207400",""
"Os01g0207900",13.5684998079947,-3.21600641664345,0.697034442252139,-4.61384147138043,3.95293973156454e-06,1.46575857122081e-05,"","OsUMAMIT3",""
"Os01g0208400",27.7541624450875,-6.09199807558677,0.828326299679425,-7.35458728999004,1.91517919145494e-13,1.4736768579714e-12,"","Os01g0208400",""
"Os01g0208700",5129.06121118594,-1.82604657979529,0.187896663137121,-9.71835555409892,2.51815265202936e-22,3.43380672863685e-21,"","PEPC-2",""
"Os01g0209800",22.1342535183951,-1.71943260015932,0.48958795003583,-3.51199942734188,0.000444748957338949,0.00121574855648578,"","OsCAT1",""
"Os01g0211600",74.4153091301081,-1.05967166266917,0.273067991301977,-3.88061470557827,0.000104192790408486,0.000315365840209023,"","Os01g0211600",""
"Os01g0211800",16.2513846855324,-3.30422271213057,0.611189842028372,-5.40621339707604,6.43710978409929e-08,2.95410759623316e-07,"","OsbZIP02",""
"Os01g0217500",138.462487026252,-3.33519939697361,0.33414733450636,-9.98122400677155,1.84180541992066e-23,2.65934807047635e-22,"","OsDJ-1A",""
"Os01g0218100",133.143976430057,-2.12806615647909,0.270733938338455,-7.8603597670075,3.83031723423603e-15,3.34521572480318e-14,"","OsbHLH037",""
"Os01g0220200",845.404509082349,-2.19708913255807,0.242825304016318,-9.04802381060923,1.45579033195798e-19,1.70948422061246e-18,"","Os01g0220200",""
"Os01g0220700",305.845361699226,-4.86184860297218,0.310348999815433,-15.6657460016419,2.59368410500577e-55,1.38499377305448e-53,"","OsSWEET3b",""
"Os01g0221000",136.063528229257,-1.69716144394855,0.41385647304712,-4.10084547295534,4.11643385131525e-05,0.000132509914946132,"","Os01g0221000",""
"Os01g0221100",218.790005629117,-1.60458379546237,0.318639310511011,-5.03573709373477,4.76013527101721e-07,1.98021946961036e-06,"","OsJAR2",""
"Os01g0221400",835.008650474523,-2.43422612274462,0.2091515000145,-11.6385783634153,2.62352060834691e-31,5.74738904624327e-30,"","Os01g0221400",""
"Os01g0221600",929.262115621207,-3.39727947364736,0.233131998722943,-14.5723431028648,4.21193006626442e-48,1.70800313014457e-46,"","OsALMT4",""
